business_status,formatted_address,name,place_id,rating,types,latitude,longitude,state
OPERATIONAL,"Av Andres Q Roo, Maravilla, San Miguel de Cozumel, Q.R., Mexico",Atm/Cajero BBVA Bodega Aurrera Cozumel776,ChIJh0Oq8n9XTo8R1A7xW8Bhohg,3.0,"['atm', 'finance', 'point_of_interest', 'establishment']",20.4929054,-86.9449758,Quintana Roo
OPERATIONAL,"Av. Benito Juárez, Playa del Carmen, Q.R., Mexico",Atm/Cajero BBVA Hotel Bahia Principe1560,ChIJfeF99aszTo8RLlUB8oATt1M,2.6,"['atm', 'finance', 'point_of_interest', 'establishment']",20.363568,-87.33752129999999,Quintana Roo
OPERATIONAL,"Carr. Cancún - Tulum sn, 77780 Tulum, Q.R., Mexico",Atm/Cajero BBVA Suc Riviera Tulum591,ChIJIVacrVfRT48R10I7J-U9D78,3.0,"['atm', 'finance', 'point_of_interest', 'establishment']",20.214866,-87.4528461,Quintana Roo
OPERATIONAL,"Xel-ha 63, 28, 77503 Cancún, Q.R., Mexico",BBVA,ChIJu_wExwksTI8RkG9KgUOawmQ,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.1609931,-86.8354378,Quintana Roo
OPERATIONAL,"Felipe Carrillo Puerto - Jose Maria Morelos 35, Centro, 77890 José María Morelos, Q.R., Mexico",Atm/Cajero BBVA Super Willys Morelos367,ChIJ9TDVvQCuUI8RnQEaRRvzYdQ,4.0,"['atm', 'finance', 'point_of_interest', 'establishment']",19.7499,-88.71,Quintana Roo
OPERATIONAL,"Av Insurgentes 41, Reforma, 77018 Chetumal, Q.R., Mexico",BBVA,ChIJR7YSX3-kW48RmiNf_EeCB54,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.5150215,-88.2812696,Quintana Roo
OPERATIONAL,"Bahía Xcacel, Puerto Ventura, Solidaridad, 77782 Playa del Carmen, Q.R., Mexico",BBVA Bancomer,ChIJ8Qf36gE4To8RX1IuiF-V1s0,0.0,"['atm', 'finance', 'point_of_interest', 'establishment']",20.500812,-87.2258619,Quintana Roo
OPERATIONAL,"Av Santos Degollado S/N, Tangamanga, 78269 San Luis, S.L.P., Mexico",BBVA San Luis Potosi Gigante,ChIJjQPuDreYKoQRl38Qn8bmzoM,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.141186,-100.9996779,San Luis Potosí
OPERATIONAL,"Av Himno Nacional 705, Las Águilas, 78260 San Luis, S.L.P., Mexico",BBVA San Luis Potosi Himno Nacional,ChIJV7vH7MuYKoQRuBeEj1vXETM,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.146116,-101.0081241,San Luis Potosí
OPERATIONAL,"Vasco de Quiroga 144, Industrial Aviacion 1ra Secc, 78140 San Luis, S.L.P., Mexico",BBVA Bancomer Aviación,ChIJj27-3UGfKoQR6QzC9YceXQM,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1742664,-100.9991781,San Luis Potosí
OPERATIONAL,"Av Venustiano Carranza 703, centro, 78000 San Luis, S.L.P., Mexico",BBVA San Luis Potosi Carranza,ChIJxULbv6qYKoQRYxhnhnufXuQ,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1508391,-100.9823239,San Luis Potosí
OPERATIONAL,"Julián de Los Reyes 255, Centro, 78000 San Luis, S.L.P., Mexico",BBVA San Luis Potosi Sede,ChIJw3LTbf-hKoQRT4vKwo7kAGI,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1537692,-100.9770423,San Luis Potosí
OPERATIONAL,"Av. Ricardo Basilio Anaya, Ricardo B. Anaya 1ra Secc, 78390 San Luis, S.L.P., Mexico",BBVA San Luis Potosi Abastos,ChIJB7fQmcWjKoQRic_8a5fu7e8,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1408355,-100.9239386,San Luis Potosí
OPERATIONAL,"Av Nereo Rodríguez Barragán 450, Col del Valle, 78250 San Luis, S.L.P., Mexico",BBVA,ChIJ-fCtBkqfKoQRTOZmFAp8UzA,4.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1548242,-101.0032927,San Luis Potosí
OPERATIONAL,"Av de Las Torres 113, El Paseo, 78320 San Luis, S.L.P., Mexico",BBVA,ChIJF2GL1yGiKoQRMt4mqxKryJw,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1501868,-100.9580052,San Luis Potosí
OPERATIONAL,"Calle Blas Escontria 1001, Soledad de Graciano Sanchez, 78430 Soledad de Graciano Sánchez, S.L.P., Mexico",BBVA San Luis Potosi Soledad,ChIJLSvXAKehKoQRBPSDHUSJGXE,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1827644,-100.951164,San Luis Potosí
OPERATIONAL,"Cordillera de los Alpes 1010, Las Haciendas, 78218 San Luis, S.L.P., Mexico",BBVA La Gran Loma,ChIJQXGnQCSZKoQRlwF6ptzNYeE,1.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1328981,-101.0328857,San Luis Potosí
OPERATIONAL,"Plaza del Parque, Av. Dr. Manuel Nava 200, 78210 San Luis, Mexico",BBVA,ChIJ-V0fYNKYKoQRdNB8JMqs0Lk,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1469682,-101.0160273,San Luis Potosí
OPERATIONAL,"Av Venustiano Carranza 1190, Tequisquiapan, 78250 San Luis, S.L.P., Mexico",BBVA San Luis Potosi Avenida,ChIJvx_3Q62YKoQRpsCREzhuEgg,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1505335,-100.991431,San Luis Potosí
OPERATIONAL,"Av. Dr. Salvador Nava Martinez 3125, subterraneo, 78294 San Luis, S.L.P., Mexico",BBVA Banca Patrimonial San Luis Potosi,ChIJI31EJYSZKoQRH7QFul7Aiiw,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1374362,-101.0009262,San Luis Potosí
OPERATIONAL,"Av. Dr. Salvador Nava Martinez 405 Fracc, Central, 78399 San Luis, S.L.P., Mexico",BBVA San Luis Potosi Salvador,ChIJxxRg3jyiKoQRYABWNO94Y5M,2.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1415181,-100.9567179,San Luis Potosí
OPERATIONAL,"Av Benito Juarez 2055, Estrellas de Oriente, 78396 San Luis, S.L.P., Mexico",BBVA Plaza Sendero San Luis Potosi,ChIJg2elxLejKoQR9PZTNHtxTEk,2.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.13105,-100.9243283,San Luis Potosí
OPERATIONAL,"Calle Turquesa 1816, Jardines del Sur, 78399 San Luis, S.L.P., Mexico",BBVA,ChIJ5dUK68KjKoQRNjqdsDiNUr4,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.1284699,-100.9358518,San Luis Potosí
OPERATIONAL,"Av. Dr. Salvador Nava Martinez S/N, Tangamanga, 78269 San Luis, S.L.P., Mexico",Atm/Cajero BBVA Com Mex Tangamanga823,ChIJ6Thy57mYKoQRfOH6ZwC7BM8,4.5,"['atm', 'finance', 'point_of_interest', 'establishment']",22.1401122,-101.0008519,San Luis Potosí
OPERATIONAL,"Av.Nereo Rodriguez Barragan 450 Chedrawi, Col del Valle, 68211 San Luis, Mexico",Atm/Cajero BBVA Suc Carrefur Slp1122,ChIJ-fCtBkqfKoQRVlkau74f5Xo,0.0,"['atm', 'finance', 'point_of_interest', 'establishment']",22.1562327,-101.0035169,San Luis Potosí
OPERATIONAL,"Av Venustiano Carranza 1160, Tequis, De Tequisquiapan, 78250 San Luis, S.L.P., Mexico",ATM Bancomer,ChIJe43XKa2YKoQRIhRry9bCsC4,4.0,"['atm', 'finance', 'point_of_interest', 'establishment']",22.1504591,-100.9909692,San Luis Potosí
OPERATIONAL,"CARRETERA MATEHUALA 3600 SOLEDAD DE GRACIANO SANCHEZ CE, 78430 Soledad de Graciano Sánchez, S.L.P., Mexico",BBVA Bancomer,ChIJGVEfZryhKoQRmFKGxMlwCqA,3.6,"['atm', 'finance', 'point_of_interest', 'establishment']",22.1827612,-100.9510554,San Luis Potosí
OPERATIONAL,"Calz, De Los Insurgentes 847 sur, Centro, 80000 Culiacán Rosales, Sin., Mexico",BBVA,ChIJc7GIg5bQvIYRlTH5B3MtWg8,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7961132,-107.4119691,Sinaloa
OPERATIONAL,"Blvd. Emiliano Zapata 380, Guadalupe, 80220 Culiacán Rosales, Sin., Mexico",BBVA Culiacán Sede,ChIJIzye87nQvIYRCwhgObLaoeo,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7968485,-107.3980662,Sinaloa
OPERATIONAL,"Calz. Aeropuerto 5528 PTE, Gasolinera del Valle, Bachigualato, 80150 Culiacán Rosales, Sin., Mexico",BBVA Culiacan plaza Humaya,ChIJ5VZkEUXQvIYRuK7ngSaKV9s,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7765092,-107.4470545,Sinaloa
OPERATIONAL,"Blvd. Emiliano Zapata 2340, Sin Asignación En Nombre de Asentamiento, 80000 Culiacán Rosales, Sin., Mexico",BBVA,ChIJE-F8iozQvIYR3Brr7Fv7OHQ,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7920453,-107.4206879,Sinaloa
OPERATIONAL,"Gral. Antonio Rosales, Poniente 50, Centro, 80000 Culiacán Rosales, Sin., Mexico",BBVA,ChIJZwFuyajQvIYR2Y6wPXCiUVQ,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.8096457,-107.3952783,Sinaloa
OPERATIONAL,"Diego Valadés Ríos 164 PTE, Desarrollo Urbano, 80030 Culiacán Rosales, Sin., Mexico",BBVA Culiacan Tres Rios,ChIJKW8gGQjavIYRKYP1uws5j3k,4.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.8152095,-107.398651,Sinaloa
OPERATIONAL,"CALZ, Heroico Colegio Militar S/N, Mercado de Abastos, 80299 Culiacán Rosales, Sin., Mexico",BBVA Abastos Culiacan,ChIJGY3IDN_WvIYR6jQ9Tu4vDoo,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7711909,-107.364501,Sinaloa
OPERATIONAL,"Calz. de las Torres 1787, 80197 Culiacán Rosales, Sin., Mexico",BBVA,ChIJ82KRFpfRvIYRpovChNIsciE,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7558777,-107.4033637,Sinaloa
OPERATIONAL,"Calle Josefa Ortiz de Domínguez 200, Residencial Alameda, Alameda, 80040 Culiacán Rosales, Sin., Mexico",BBVA,ChIJLUKdYQHavIYRNE9u45UzfgM,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.8214976,-107.3993182,Sinaloa
OPERATIONAL,"Blvd. Francisco I. Madero 857, Primer Cuadro, Oriente Centro, 80000 Culiacán Rosales, Sin., Mexico",BBVA Culiacan Blvd Madero,ChIJvZW3pVLXvIYRoEmOjv2ZbSk,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.8055076,-107.3840722,Sinaloa
OPERATIONAL,"Blvd. Isla Musalá 1531, Fracc Musalá Isla Bonita, Raquet Club, 80060 Culiacán Rosales, Sin., Mexico",BBVA Bancomer La Isla,ChIJm9Uz6-PZvIYRMklwctiE8NE,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.8233825,-107.3705858,Sinaloa
OPERATIONAL,"Enrique Félix Castro 998, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin., Mexico",BBVA,ChIJj6dbxAzavIYR39-0R_sOx5M,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.8212514,-107.4076321,Sinaloa
OPERATIONAL,"Blvrd Dr Mora 1331, Las Quintas, 80060 Culiacán Rosales, Sin., Mexico",BBVA Dr Mora,ChIJbUW9CVfXvIYRfu5ULCd60lw,4.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.8145012,-107.3750659,Sinaloa
OPERATIONAL,"Angel Flores 77 PTE, Centro, 80320 Navolato, Sin., Mexico",BBVA Navolato,ChIJF8AAkya3vIYR3nal18rQ234,4.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7677374,-107.6982607,Sinaloa
OPERATIONAL,"Nevado de Toluca, SIN 3-21 s/n, Rincón del Humaya, 80058 Culiacán Rosales, Sin., Mexico",Atm/Cajero BBVA Suc Lola Beltran100,ChIJR625mX7avIYRfjhyBpmxX8Q,3.8,"['atm', 'finance', 'point_of_interest', 'establishment']",24.8161663,-107.4284125,Sinaloa
OPERATIONAL,"Sinaloa Villa Ángel Flores - El Castillo, Primer Cuadro, Navolato, Sin., Mexico",Atm/Cajero BBVA F Benavides Navolato527,ChIJh4S70423vIYRgeXLgJ6qsSI,5.0,"['atm', 'finance', 'point_of_interest', 'establishment']",24.7697,-107.698,Sinaloa
OPERATIONAL,"Blvd. Pedro Infante No. 2251, FRACC, Desarrollo Urbano Tres Ríos, 80298 Culiacán Rosales, Sin., Mexico",BBVA,ChIJDWL-1WLRvIYRCCt8TbAWg7A,1.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7982563,-107.4214518,Sinaloa
OPERATIONAL,"Prol. Álvaro Obregón 2861, Montebello, 80227 Culiacán Rosales, Sin., Mexico",BBVA,ChIJi5UdRkLRvIYRssIQextMozc,1.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.7807742,-107.3954611,Sinaloa
OPERATIONAL,"Bv. José Limon 12, Feria Ganadera, 80020 Culiacán Rosales, Sin., Mexico",BBVA,ChIJsYtpjizbvIYR40m815r6U4E,0.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",24.8256427,-107.425392,Sinaloa
OPERATIONAL,"Agustina Ramírez 232 SUR, Zona Centro, 81400 Guamúchil, Sin., Mexico",BBVA,ChIJ_6qA0dmHu4YRKkJcbJK2i-A,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",25.4603851,-108.0832054,Sinaloa
OPERATIONAL,"Mariano Matamoros, Av Sonora &, Centro, 83000 Hermosillo, Son., Mexico",BBVA,ChIJS44_ckuEzoYRuoMzcfBw9yk,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0818724,-110.9527925,Sonora
OPERATIONAL,"Blvd. Luis Encinas J. s/n, San Benito, 83190 Hermosillo, Son., Mexico",BBVA Principal Office,ChIJ9e8uTjyEzoYRU4i0-HPC8AE,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0907446,-110.9714299,Sonora
OPERATIONAL,"Av Cultura 81, Proyecto Rio Sonora Hermosillo XXI, 83270 Hermosillo, Son., Mexico",BBVA Bancomer PABELLON REFORM,ChIJOV8ApVmEzoYRfvLfg67vRsc,1.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0659926,-110.9650922,Sonora
OPERATIONAL,"Blvd, Eusebio Francisco Kino 400, 83150 Hermosillo, Son., Mexico",BBVA,ChIJMzxY8s2FzoYRtPr7WDfA658,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0981171,-110.9460356,Sonora
OPERATIONAL,"Av Veracruz 53, San Benito, 83190 Hermosillo, Son., Mexico",BBVA,ChIJBzL2ezGEzoYRq2CdsjkhZvw,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0935893,-110.9567069,Sonora
OPERATIONAL,"Av Aquiles Serdán 141, Centro, 83000 Hermosillo, Son., Mexico",BBVA,ChIJDZX3uE2EzoYR8aQMXzbjcNc,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0767179,-110.9552798,Sonora
OPERATIONAL,"Blvd. Jesús García Morales 2, Montebello, 83210 Hermosillo, Son., Mexico",BBVA,ChIJFUYk8AaEzoYRanSLjrKMlnQ,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0943301,-110.9943439,Sonora
OPERATIONAL,"Bulevar José María Morelos, Paseo de La Castaña &, Bachoco, 83148 Hermosillo, Son., Mexico",BBVA Morelos Norte CR 1108,ChIJr6WYgoqGzoYRS6jM-4Jz32k,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.1289383,-110.9506904,Sonora
OPERATIONAL,"Periférico Norte 175-A, Balderrama, 83180 Hermosillo, Son., Mexico",BBVA,ChIJg1Q115yGzoYRCSov7RrHWww,1.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.1104559,-110.9638246,Sonora
OPERATIONAL,"Av Luis Donaldo Colosio 294, Prados del Centenario, 83250 Hermosillo, Son., Mexico",BBVA Colosio,ChIJy2Sv-0CEzoYRMsWKvrW9buI,4.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0809918,-110.971013,Sonora
OPERATIONAL,"Boulevard Antonio Quiroga 547, Quinta Emilia, 83184 Hermosillo, Son., Mexico",Bancomer Quiroga Square,ChIJ0ezt9t-DzoYR2xllMXbG1cM,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0967206,-111.0233137,Sonora
OPERATIONAL,"Blvd. Juan Navarrete 188, Valle Grande, 83205 Hermosillo, Son., Mexico",BBVA,ChIJn-P1zhWEzoYR7xPxK3dWZ2c,1.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0871838,-110.9769057,Sonora
OPERATIONAL,"Bulevar Paseo Río Sonora, Proyecto Rio Sonora Hermosillo XXI, 83270 Hermosillo, Son., Mexico",Atm/Cajero BBVA Sams Club Hermosillo1123,ChIJCZKBh1mEzoYRrgUeVPv2iD0,4.5,"['atm', 'finance', 'point_of_interest', 'establishment']",29.06759719999999,-110.9658685,Sonora
OPERATIONAL,"Periférico Oriente 1274, Perisur, 83290 Hermosillo, Son., Mexico",BBVA Bancomer Plaza Sendero,ChIJUYxLMiWFzoYR9TE9DfDvHKM,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.0350221,-110.9396897,Sonora
OPERATIONAL,"Periférico Norte SN, Jesus Garcia, 83140 Hermosillo, Son., Mexico",BBVA BANCOMER,ChIJUbbr2pyGzoYRh1bgZoR2liY,3.4,"['atm', 'finance', 'point_of_interest', 'establishment']",29.1102565,-110.9632869,Sonora
OPERATIONAL,"Av Cultura 81, Proyecto Rio Sonora Hermosillo XXI, 83270 Hermosillo, Son., Mexico",Atm/Cajero BBVA Galerias Mall Sonora360,ChIJ783lTVWEzoYRwUr0AEfUL5A,2.3,"['atm', 'finance', 'point_of_interest', 'establishment']",29.0662072,-110.9640981,Sonora
OPERATIONAL,"Av. Sonora y Calle 4a. Este, Cuarta Este, Cementerio Viejo, 84620 Cananea, Son., Mexico",BBVA Bancomer,ChIJE-0RP4rh0IYRPEZrgGUx12Q,2.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",30.9836871,-110.3025189,Sonora
OPERATIONAL,"Bulevar Solidaridad # 315, Zona, 83130 Hermosillo, Son., Mexico",BBVA,ChIJk4lNc66GzoYRqX6-0s1ls7Q,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",29.1114269,-110.9918563,Sonora
OPERATIONAL,"Av Aquiles Serdán, Centro, 83000 Hermosillo, Son., Mexico",hipotecaria bancomer,ChIJiRBNBU2EzoYRdN5eRhl17X4,5.0,"['bank', 'finance', 'point_of_interest', 'establishment']",29.0773712,-110.9529069,Sonora
OPERATIONAL,"Camelia Poniente 8, Libertad, 83130 Hermosillo, Son., Mexico",BBVA Bancomer,ChIJIyqJPrKGzoYRFiD_h4s84eM,1.5,"['atm', 'finance', 'point_of_interest', 'establishment']",29.1146313,-110.9934969,Sonora
OPERATIONAL,"Av. Paseo de Tabasco 1042, Tabasco 2000, 86035 Tab., Mexico",BBVA,ChIJAZoQaQJ_QxERM6DEd7o3GHY,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.9981432,-92.94296659999999,Tabasco
OPERATIONAL,"Av Paseo Tabasco 1405, Jesus Garcia, 86040 Villahermosa, Tab., Mexico",BBVA Bancomer,ChIJe4ynIo3X7YURDf2sJnnZKXs,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.0006112,-92.9472273,Tabasco
OPERATIONAL,"Av Francisco I. Madero 100, Centro, 86000 Villahermosa, Tab., Mexico",BBVA,ChIJx6NOzEDY7YUR-OBM4VPEbWY,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.9967814,-92.91591799999999,Tabasco
OPERATIONAL,"Av. Gregorio Méndez Magaña 2613, Atasta de Serra, 86100 Villahermosa, Tab., Mexico",BBVA,ChIJ962bX4PX7YURG0m5u65Tj8k,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.9838053,-92.9466909,Tabasco
OPERATIONAL,"o. de Mayo, Perif. Carlos Pellicer Cámara, Plaza Villahermosa, 86179 Villahermosa, Tab., Mexico",Bancomer,ChIJjT7I4GLX7YURsLQwURxsJMc,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.96504,-92.9395282,Tabasco
OPERATIONAL,"Periférico Carlos Pellicer Cámara 1020, El Recreo, 86020 Villahermosa, Tab., Mexico",BBVA Bancomer,ChIJuw7lXHHY7YURmZtRAmmz6zM,4.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.0194279,-92.912908,Tabasco
OPERATIONAL,"Miguel Hidalgo 205, Centro, 86700 Macuspana, Tab., Mexico",BBVA,ChIJ-VCx443x7YUReGM0do_mxww,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.7574887,-92.5944145,Tabasco
OPERATIONAL,"Profesor, Ramon Mendoza 102, Jose Maria Pino Suarez, 86029 Villahermosa, Tab., Mexico",BBVA Villahermosa las Americas,ChIJ--VUmhLY7YURtEUdOTSr2S0,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.0143787,-92.91886699999999,Tabasco
OPERATIONAL,"Av Gregorio Méndez 102, Centro, 86800 Teapa, Tab., Mexico",BBVA Teapa,ChIJWf8WfbSw7YUR8K_68ljGtMQ,4.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.5492093,-92.9531683,Tabasco
OPERATIONAL,"Calle Gral Ignacio Zaragoza 702, Centro, 86000 Villahermosa, Tab., Mexico",BBVA Bancomer Ofna Villahermosa. Principal,ChIJI1t-ATjY7YURwJoL7QSvJ8s,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.9906933,-92.9178295,Tabasco
OPERATIONAL,"Calle Rita Estrada 3, Primero de Mayo, 86190 Villahermosa, Tab., Mexico",BBVA Villahermosa CD. Deportiva,ChIJu_3_DHnX7YUR_sxIGfeWiNU,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.9774474,-92.94139679999999,Tabasco
OPERATIONAL,"Palacio Municipal, Av Paseo Tabasco, Tabasco 2000, Los Rios, 86035 Villahermosa, Tab., Mexico",BBVA Bancomer,ChIJo0Bu7YzX7YURz4ko_phAA1E,3.0,"['atm', 'finance', 'point_of_interest', 'establishment']",17.9998918,-92.94393099999999,Tabasco
OPERATIONAL,"Av. Gregorio Méndez Magaña No. 3303, Tamulte de las Barrancas, 86150 Villahermosa, Tab., Mexico",BBVA,ChIJ-z0QzXXX7YURrNpWLRUs9Oo,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.9752833,-92.95328549999999,Tabasco
OPERATIONAL,"CORONEL, Av. Gregorio Méndez Magaña S/N, Nueva Villahermosa, 86070 Villahermosa, Tab., Mexico",BBVA Pages Llergo,ChIJcfmTrSTY7YURvvy90VVGLis,4.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.9957159,-92.92785099999999,Tabasco
OPERATIONAL,"Av 18 de Marzo, Obrera, 86720 Cd Pemex, Tab., Mexico",BBVA,ChIJHYgO8Vz47YURS0ySlce65Zg,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.8805635,-92.4834057,Tabasco
OPERATIONAL,"Anillo, Perif. Carlos Pellicer Cámara 18, de Mayo, 86150 Villahermosa, Tab., Mexico",BBVA Soriana San Joaquin,ChIJ55wSUgTX7YURHdODmvVlLnc,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.9681973,-92.9433191,Tabasco
OPERATIONAL,"Av Paseo Tabasco 2000, Los Rios, 86035 Villahermosa, Tab., Mexico",Atm/Cajero BBVA Construcciones Rig,ChIJvwwc1erX7YURhPzZRgu7xHQ,0.0,"['atm', 'finance', 'point_of_interest', 'establishment']",18.0009205,-92.946058,Tabasco
OPERATIONAL,"AV. Tamaulipas SN Ampl, Unidad Nacional, 89410 Cd Madero, Tamps., Mexico",BBVA,ChIJDYBdpqT514UR-QbLkKfGSCc,4.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.2758288,-97.84466200000001,Tamaulipas
OPERATIONAL,"Francisco I. Madero 1019, Sin Nombre de Col 1, Centro, 89730 Villa Manuel, Tamps., Mexico",BBVA,ChIJOSStBCxmeIYRF_MCsXaUsos,4.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.7314,-98.315,Tamaulipas
OPERATIONAL,"Gral. César López de Lara 211, Centro, 89000 Tampico, Tamps., Mexico",BBVA Bancomer Center Tampico,ChIJMYyPMD_314URpFI026yfcNk,4.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.2135187,-97.8551131,Tamaulipas
OPERATIONAL,"Prol, Av. Miguel Hidalgo 4715, Lomas de Rosales, 89100 Tampico, Tamps., Mexico",BBVA,ChIJZ3cE-SD614URgL26fiQIQYc,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.2651371,-97.8742434,Tamaulipas
OPERATIONAL,"Av. Ejército Mexicano No. 1101, Centro, 89130 Tampico, Tamps., Mexico",BBVA,ChIJ0XbUY_r514URBj_ns6Bk1Fk,2.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.2524825,-97.8614468,Tamaulipas
OPERATIONAL,"Blvd. Miguel Alemán No. 214, San Pedro, 88300 Cd Miguel Alemán, Tamps., Mexico",BBVA,ChIJTSoh7utxZIYRwmLIVp6gGuk,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",26.3984377,-99.0303328,Tamaulipas
OPERATIONAL,"Av Tamaulipas 3191, Residencial la Misión, 87025 Cd Victoria, Tamps., Mexico",BBVA Victoria Campestre,ChIJvX_lrJ5TeYYRzFU8vFWO6g0,4.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",23.7593354,-99.14001220000002,Tamaulipas
OPERATIONAL,"Calle Cristóbal Colón Nte. 113, Zona Centro, 87000 Cd Victoria, Tamps., Mexico",BBVA Bancomer CD VICTORIA HEADQUARTERS,ChIJMwHrr6pTeYYRs6MJWeM7rmo,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",23.7308055,-99.14494499999999,Tamaulipas
OPERATIONAL,"Blvd. Morelos 395, Anzalduas, 88630 Reynosa, Tamps., Mexico",BBVA,ChIJxTLy0zAPZYYROQIjN0meeVQ,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",26.0777902,-98.28117549999999,Tamaulipas
OPERATIONAL,"Juárez 112, Centro, 89750 Xicoténcatl, Tamps., Mexico",BBVA Xicotencatl,ChIJWRG_ZpjbeIYRXbeNJv0IAns,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.9956101,-98.9454988,Tamaulipas
