place_id,name,rating,formatted_address,latitude,longitude,types,icon,state
ChIJHwLn-2fQvIYRGRM_0ZwymLw,Oxxo Ruelas,4.1,"Blvd. Pedro Infante 3080, Col. Las Flores #3080 Pte., Gasolinera del Valle, 80104, Gasolinera del Valle, 80104 Culiacán Rosales, Sin.",24.7866196,-107.4433501,supermarket,shopping-cart,Sinaloa
ChIJwYEuZVbQvIYR6o2hDtPEi5w,Bodega Aurrera Barrancos,4.2,"AV AZTLAN # 3802 SUR INDUSTRIAL EL PALMITO ESQUINA CON BENJAMIN HILL Y SIN REFERENCIA Industrial el Palmito, Barrancos, 80180 Sinaloa, Sin.",24.7707304,-107.4344488,supermarket,shopping-cart,Sinaloa
ChIJdXU3mfLRvIYRCQrdckvl3Z8,Súper Ley Expréss Palmeras,0,"Blvd. Pedro Infante 3770, Gasolinera del Valle, Culiacán Rosales, Sin.",24.7883084,-107.4436553,supermarket,shopping-cart,Sinaloa
ChIJdcPkDhvRvIYRiURQebcDCiU,Frutería Amarilla,5,"Blvd. de las Torres #4213, Hacienda de La Mora, 80145 Culiacán Rosales, Sin.",24.7592811,-107.4546295,supermarket,shopping-cart,Sinaloa
ChIJ8QVxGELRvIYRWc_1GyKCCx4,Santa Fe,5,"Mayas #2632, Col. Palmito, 80160 Culiacán Rosales, Sin.",24.779098,-107.430668,supermarket,shopping-cart,Sinaloa
ChIJ64uexf3QvIYRh5QUJSFzCZg,MZ Super Rápido,4.3,"Constituyente Hilario Medina 3310, Díaz Ordaz, 80180 Culiacán Rosales, Sin.",24.7681648,-107.425504,supermarket,shopping-cart,Sinaloa
ChIJvwUREoXRvIYRnOra6046Ozk,Abarrotes Gabriela,4.7,"80140, Culiacán Rosales, Sin.",24.7573943,-107.4606887,supermarket,shopping-cart,Sinaloa
ChIJmz4X71_QvIYR5TEaJZYdgtE,TODO EN FIJACION(LAS FLORES),4.5,"Av. Federalismo 4767, Infonavit Las Flores, Las Flores, 80104 Culiacán Rosales, Sin.",24.7866428,-107.4331942,supermarket,shopping-cart,Sinaloa
ChIJjWb69rnQvIYRX6NLgEoN0TM,MAIRSA,4.5,"Blvd. Emiliano Zapata # 2220 pte Vallado, Nuevo, 80110 Culiacán Rosales, Sin.",24.7927331,-107.4198652,supermarket,shopping-cart,Sinaloa
ChIJwelFuunQvIYRMEPGNUqzjeI,Waldo's Juan vega,4.3,"Providencia, Cañadas, 80229 Culiacán, Sinaloa",24.782432,-107.410506,supermarket,shopping-cart,Sinaloa
ChIJT3e--ObQvIYReyCp-r8onCY,Oxxo sandino,3.9,"80180, Av Constituyente Ciro Ceballos 1748, Libertad, Culiacán Rosales, Sin.",24.7754965,-107.4119329,supermarket,shopping-cart,Sinaloa
ChIJWUdZ-MPQvIYRyikDtufaEc0,Waldos,4.5,"Prolong. Nicolas Bravo sur 1085, Col Providencia, 80178 Culiacán Rosales, Sin.",24.7823981,-107.410438,supermarket,shopping-cart,Sinaloa
ChIJ0eAXpBvRvIYR0INJh_jd7qU,Abarrotes lucia,3.5,"Villa Antigua, Los Portales, 80180 Culiacán Rosales, Sin.",24.793651,-107.44517,supermarket,shopping-cart,Sinaloa
ChIJtShEysrRvIYRtdv2rZwfjEg,Ley Plaza Sur,4.4,"Av. Manuel J. Clouthier 3243, Lomas del Boulevard, Loma Linda, 80177 Culiacán Rosales, Sin.",24.777945,-107.407529,supermarket,shopping-cart,Sinaloa
ChIJ82wqP6vQvIYRMykAlbj5pcQ,PLAZA DEL RIO,4.9,"Calle General Rafael Buelna Tenorio, General Vicente Guerrero y, 80060 Culiacán Rosales, Sin.",24.8119589,-107.3860087,supermarket,shopping-cart,Sinaloa
ChIJdypJGavQvIYRwDNuLCWh2z0,Casa Ley Del Rio Place,4.2,"Juan B. Sepúlveda 761, Primer Cuadro, 80000 Culiacán Rosales, Sin.",24.8123283,-107.3865966,supermarket,shopping-cart,Sinaloa
ChIJYYL1UgPRvIYRI_NgwX74PiE,Ley Tres Ríos,4.4,"Prolongación Teofilo Noris No. 1421, 80020 Culiacán Rosales, Sin.",24.8144531,-107.4037704,supermarket,shopping-cart,Sinaloa
ChIJPXsbNLLQvIYRFdErWZMGfoE,Plaza Ley,4.1,"Calle General Juan José Rios SN-C ""PLAZA LEY, Miguel Alemán, 80200 Culiacán Rosales, Sin.",24.801553,-107.38957,supermarket,shopping-cart,Sinaloa
ChIJgU_YVK_QvIYRbJXffRC5CJQ,Plantas Medicinales Chayito,5,"Av. Domingo Rubí Nte. 14, Primer Cuadro, 80000 Culiacán Rosales, Sin.",24.8090777,-107.3964935,supermarket,shopping-cart,Sinaloa
ChIJrwTg5EzRvIYRiJjrrMFFdno,Alsuper Tres Ríos,0,"Carlos Salinas de Gortari 206, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",24.8139351,-107.3919462,supermarket,shopping-cart,Sinaloa
ChIJ-ainvqPRvIYR5eVg-q20Q0g,FRUTOS BELTRAN (TUZUMI),0,"Calle Cristóbal Colón, Centro Sinaloa, Primer Cuadro, 80000 Culiacán Rosales, Sin.",24.8060741,-107.3869887,supermarket,shopping-cart,Sinaloa
ChIJZy4x_mHRvIYRpwnTqUZC2Wo,Cremería Chiquita.,5,"Calle Gral Rafael Buelna Tenorio 581, Primer Cuadro, 80000 Culiacán Rosales, Sin.",24.81188,-107.3874816,supermarket,shopping-cart,Sinaloa
ChIJYcQq5QPavIYRoBM_pJhhuPY,SUPER LEY EXPRESS ANAYA,4.4,"NTE, Blvrd Pedro Anaya No. 1887, 80040 Culiacán Rosales, Sin.",24.8218816,-107.3900753,supermarket,shopping-cart,Sinaloa
ChIJHzG_PcLbvIYRaUHtd7r-f9E,Oxxo Canarias,0,"Desarrollo Urbano Tres Ríos, 80020 Culiacán, Sinaloa",24.8214816,-107.4059891,supermarket,shopping-cart,Sinaloa
ChIJb5wKR2PbvIYR8ekPmp4fSJs,Oxxo JF,0,"Humaya, Desarrollo Urbano Tres Ríos, 80020 Culiacán, Sinaloa",24.8216691,-107.4083655,supermarket,shopping-cart,Sinaloa
ChIJRyUgZX7bvIYRCCBXGBX3x6Y,"Verde Orgánico, Despensa a Granel",5,"Av. Teniente Juan de la Barrera Nte. 1539, Tierra Blanca, 80030 Culiacán Rosales, Sin.",24.8210427,-107.3920561,supermarket,shopping-cart,Sinaloa
ChIJodsLTq_QvIYRjERGPF73CVM,Lopez Astorga Maria Del Carmen,0,"Calle Gral. Angel Flores 148, Primer Cuadro, 80000 Culiacán Rosales, Sin.",24.8090865,-107.3931168,supermarket,shopping-cart,Sinaloa
ChIJS8vAh67QvIYRh9RJNXgJODA,Chata,4.2,"Calle M. Escobedo 281 Pte, Centro, 80000 Culiacán Rosales, Sin.",24.8064334,-107.397665,supermarket,shopping-cart,Sinaloa
ChIJ6bdNjwXavIYRbiDKx7_dkIU,Oxxo Catedráticos,4.2,"y, Prol. Álvaro Obregón & Calle Catedráticos Ote., Tierra Blanca, Culiacán Rosales, Sin.",24.8227654,-107.3962393,supermarket,shopping-cart,Sinaloa
ChIJ7TJhopjQvIYR1P2O3_d-63Q,Walmart Culiacán,4.4,"Av. Regional 1330 Quinta etapa Plan Parcial Proyecto 3, Diego Valadés Ríos, 80000 Culiacán Rosales, Sin.",24.814667,-107.4093024,supermarket,shopping-cart,Sinaloa
ChIJ--2zs6HRvIYRUvqeVIFPWm0,"Minisuper ""Lomas""",4.6,"Culiacán, Sinaloa",24.762336,-107.4034612,supermarket,shopping-cart,Sinaloa
ChIJXZU4bRfRvIYR01moOy-X31U,Bodega Aurrera Las Torres,4.3,"Calz. de las Torres 2494-C MINISUPER PRADERA DEL SOL, Prados del Sol, 80197 Culiacán Rosales, Sin.",24.7539162,-107.4123712,supermarket,shopping-cart,Sinaloa
ChIJAQAArzzRvIYRoih9P2eODyc,LEY PASEO SAN ISIDRO,4.5,"Calz. de las Torres 1787, Lomas de San Isidro, 80197 Culiacán Rosales, Sin.",24.7560967,-107.403123,supermarket,shopping-cart,Sinaloa
ChIJIe7bCy7RvIYR8ym9CASGfzE,Supercito Belém,4,"Agua Colorada 3817, Proyecto Alfa, 80197 Culiacán Rosales, Sin.",24.7611083,-107.3938303,supermarket,shopping-cart,Sinaloa
ChIJ-W3_cWvRvIYRhZ0WJXOqyp4,Calimax Barrancos,0,"Nuevo Mundo 1045, Perisur, 80197 Culiacán Rosales, Sin.",24.7511754,-107.3951042,supermarket,shopping-cart,Sinaloa
ChIJH-XFH3_RvIYRrnL5Chj9hpA,Bodega Aurrera Las Torres,4.3,"Blvd. Paseos de los Ganaderos No 2320 Poniente 2320 Prados del Sol Culiacan, 80197 Sinaloa, Sin.",24.753972,-107.412338,supermarket,shopping-cart,Sinaloa
ChIJEYsINpvRvIYRzg3Yfw41ULM,Tortilleria y Abarrotes Prados,0,"Culiacán, Sinaloa",24.7525458,-107.4087173,supermarket,shopping-cart,Sinaloa
ChIJl2mj_3rRvIYRwX-7vzAnL5I,ABARROTES Y PAPELERÍA JESMAR.,0,"Claudio Mesa 3411, Adolfo López Mateos, 80190 Culiacán Rosales, Sin.",24.7644211,-107.409726,supermarket,shopping-cart,Sinaloa
ChIJH3V-jBjRvIYRes1hqNhmgJc,Bodega Aurrera Express Natividad Macias,4.2,"Calle Constituyente J. Natividad Macías, Hacienda del Valle, 80197 Culiacán Rosales, Sin.",24.7592169,-107.4096762,supermarket,shopping-cart,Sinaloa
ChIJ5-jLAGrRvIYROHTTso8HWi8,ABARROTE DOÑA GUILLE,5,"Hacienda Leoncito, Hacienda del Valle, 80197 Culiacán Rosales, Sin.",24.7585739,-107.4081695,supermarket,shopping-cart,Sinaloa
ChIJhXqOKyHRvIYRZlAdKMr1q50,Store La prinsipal,4.3,"Rosendo R. Rodríguez 4446, Sin Asignación En Nombre de Asentamiento, Culiacán Rosales, Sin.",24.7649451,-107.4028762,supermarket,shopping-cart,Sinaloa
ChIJ_wTtHh_RvIYRrz8z_6EVd44,Abarrotes Doña Magui,4.7,"Manuel Gutiérrez Nájera 2765, Felipe Angeles, Felipe Ángeles, 80197 Culiacán Rosales, Sin.",24.763093,-107.411255,supermarket,shopping-cart,Sinaloa
ChIJpYfakCXRvIYR23F9uP_Ql1s,Bodega Aurrera express,4.2,"BLVD LOMAS DE SN ISIDRO LT 1 MZ 105 TBA 3237,80197, 80197 Culiacán Rosales, Sin.",24.7608343,-107.3979945,supermarket,shopping-cart,Sinaloa
ChIJl2W69tXRvIYRg0Pn-3B8tKM,Tiendita Hacienda del valle,0,"Culiacán, Sinaloa",24.7614525,-107.4062299,supermarket,shopping-cart,Sinaloa
ChIJxcShClrRvIYRvthbZVlW9P8,S-mart Barrancos,0,"Cerro de San Juan 895, Villa Bonita, 80199 Culiacán Rosales, Sin.",24.7492714,-107.3924857,supermarket,shopping-cart,Sinaloa
ChIJ33FX_R3RvIYRodaSyvdUZag,FRUTERIA Y PESCADERIA LA 14,4.1,"Estela Ortiz de Toledo, Esthela Ortiz de Toledo, 80197 Culiacán, Sinaloa",24.7660798,-107.414467,supermarket,shopping-cart,Sinaloa
ChIJKcP_tx7RvIYRDCrImQwG9ls,Six san josé,4.4,"Calle Constituyente J. Natividad Macías 2946, Felipe Angeles, Felipe Ángeles, 80197 Culiacán Rosales, Sin.",24.7633333,-107.4136661,supermarket,shopping-cart,Sinaloa
ChIJebjJbdjQvIYRSUQnsB2DVn8,Ley Express Buenos Aires sur,4.2,"Buenos Aires, 80199 Culiacán, Sinaloa",24.7695311,-107.398472,supermarket,shopping-cart,Sinaloa
ChIJ08gujBDRvIYRe-76Mej3G7o,Oxxo Prados Del Sol,3.9,"80197, Calle Salvador Elizondo 5957, Prados del Sol, Culiacán Rosales, Sin.",24.7538818,-107.4168855,supermarket,shopping-cart,Sinaloa
ChIJBRIPk-XRvIYRhFfbcUnI88M,Mini-super y mas,0,"Blvd. La Marina, Capistrano, Culiacán Rosales, Sin.",24.7453804,-107.4155664,supermarket,shopping-cart,Sinaloa
ChIJMS5pZ97WvIYRnxjP9Qvj4no,AS Minisuper,5,"80299, Mercado de Abastos, Culiacán Rosales, Sin.",24.7684382,-107.3637035,supermarket,shopping-cart,Sinaloa
ChIJVfd7LiHXvIYRfR0wze1h7V8,Merka Ahorro,4.5,"Heroico Colegio Militar 3173, Providencia, 80290 Culiacán Rosales, Sin.",24.7758762,-107.3667475,supermarket,shopping-cart,Sinaloa
ChIJAQAA0CXXvIYRhi8uh4cZPT4,Bodega Aurrera,3,"AV DE LAS HUERTAS ZONA 3 MZ 34 LT 1 COL LAS HUERTAS 3A SECC ENTRE CALLE MEXICO INTERNACIONAL Y CUARTA CDA GUAMUCHIL, Las Huertas, 53428 Av",24.7784165,-107.3708388,supermarket,shopping-cart,Sinaloa
ChIJ30yLJGHXvIYRLH5d6yJJWyo,Calimax Abastos,0,"Sta. Lucía 2494, Providencia, 80290 Culiacán Rosales, Sin.",24.7722914,-107.3691547,supermarket,shopping-cart,Sinaloa
ChIJw4JJ18jXvIYRUVHLuOGJcsY,Bodega Aurrera,4.4,"Central de Abastos, Av. Patria Sur 3558, La Providencia, 80290 Sinaloa, Sin.",24.7716942,-107.3721831,supermarket,shopping-cart,Sinaloa
ChIJvQ8a0iPXvIYRTWEbjlBzTS8,Mini Super PIN,4.4,"Gral. Ignacio Pesqueira 2950, 21 de Marzo, 80280 Culiacán Rosales, Sin.",24.7790863,-107.364512,supermarket,shopping-cart,Sinaloa
ChIJVzkQnKrXvIYR5ogjY3pPDsw,Fruteria Olivas,4.8,"Calle San Diego, Providencia, 80229 Culiacán Rosales, Sin. Mercado Gómez Campaña 3299 Módulo 'c, Local 34 Culiacán Rosales, Sin.",24.7729724,-107.3654583,supermarket,shopping-cart,Sinaloa
ChIJz48jKQ_XvIYRCSb7gfiRFrI,Super Azul,5,"Comandante José Francisco Miranda 3391, 21 de Marzo, 80280 Culiacán Rosales, Sin.",24.7814408,-107.3600423,supermarket,shopping-cart,Sinaloa
ChIJ8SKSXd7WvIYRyfKmwHsuOjs,Ley Abastos,4.2,"Heroico Colegio Militar 3655, Mercado de Abastos, Nueva Galicia, 80299 Culiacán Rosales, Sin.",24.7680225,-107.3645706,supermarket,shopping-cart,Sinaloa
ChIJ1zLyDI3XvIYRlY_lR18Ms5g,OXXO LAS TORRES,0,"Calle Blvd. de las Torres 2494, Nueva Galicia, 80295 Culiacán Rosales, Sin.",24.7642834,-107.3690346,supermarket,shopping-cart,Sinaloa
ChIJT7PoTdjWvIYR8qUtlkU_uNY,Soriana Abastos,4.2,"Av. Patria 3140, Lázaro Cárdenas, Mercado de Abastos, 80290 Culiacán Rosales, Sin.",24.7691238,-107.3709047,supermarket,shopping-cart,Sinaloa
ChIJUVVVfNjWvIYRROFh6NUYVbE,Checador Bodega Aurrera Abastos 3401,4.1,"Mercado de Abastos, 80299 Culiacán, Sinaloa",24.7714831,-107.3702846,supermarket,shopping-cart,Sinaloa
ChIJ38Uq_x_XvIYRsOTKZax0EQI,Super Kio,3.8,"80280, Mezquitillo, Culiacán Rosales, Sin.",24.7734756,-107.3610525,supermarket,shopping-cart,Sinaloa
ChIJaczlJybXvIYRaIn-d5VSxbc,Oxxo Valentín,4,"Av. Patria 3115, Lázaro Cárdenas, 80290 Culiacán Rosales, Sin.",24.7753233,-107.372991,supermarket,shopping-cart,Sinaloa
ChIJM59dah_XvIYRVuFoPUVFCTM,Cremeria y Abarrotes Valsan,4.3,"80280, Calle Corneta Francisco Ramírez 3137, 21 de Marzo, Culiacán Rosales, Sin.",24.7774449,-107.3599801,supermarket,shopping-cart,Sinaloa
ChIJ1x0vOefWvIYRpWoBkbvehYE,ABASTOS CULIACAN,4.2,"Alturas del Sur, Mercado de Abastos, 80299 Culiacán, Sinaloa",24.7665139,-107.3595366,supermarket,shopping-cart,Sinaloa
ChIJWzyWzpPXvIYRm7NnNoT4vU8,Abarrotera Avila,5,"Blvd. San Angel 3143B, San Benito, 80246 Culiacán Rosales, Sin.",24.7714049,-107.3586958,supermarket,shopping-cart,Sinaloa
ChIJbWppexHXvIYRyfifKbDLUH0,Papas Wichy Culiacan,0,"Calle Tercera, Bodega 5, Modulo P, Mercado de Abastos, 80299 Culiacán Rosales, Sin.",24.7711754,-107.3677914,supermarket,shopping-cart,Sinaloa
ChIJ9dCTJSHXvIYRA_10GSAnt7Y,Waldo's Culiacán Heroico,4.2,"Heroico Colegio Militar 3460, 21 de Marzo, 80280 Culiacán Rosales, Sin.",24.7760486,-107.3662338,supermarket,shopping-cart,Sinaloa
ChIJ_WKu-wjXvIYRLH52TYvx5Lw,Ley mayoreo abastod,5,"Cuarta SN-C LEY MAYOREO, Mercado de Abastos, 80299 Culiacán Rosales, Sin.",24.7718914,-107.3671025,supermarket,shopping-cart,Sinaloa
ChIJoUoS-_7bvIYR9KhGJ1Q6dLk,Oxxo Economistas,3.6,"Av. Teniente Juan de la Barrera Nte. 2101-2155, Tierra Blanca, 80030 Culiacán Rosales, Sin.",24.8290535,-107.3917098,supermarket,shopping-cart,Sinaloa
ChIJ2bRb_3TbvIYRnylwehDS3Kg,La Más Querida,5,"Blvrd Pedro Anaya 2990, Burócrata, 80030 Culiacán Rosales, Sin.",24.8298983,-107.3895393,supermarket,shopping-cart,Sinaloa
ChIJvRyN2rzbvIYR2ZCOhpM532Y,SUPER LEY EXPRESS UNIVERSITARIOS,4.4,"Blvd. Universitarios, Oriente No. 339, 80010 Culiacán Rosales, Sin.",24.8320547,-107.3905996,supermarket,shopping-cart,Sinaloa
ChIJD0iVK7TbvIYR4tnuf_OqC80,Super Del Centro Humaya,0,"Blvd. Diamante 1887, Humaya, 80020 Culiacán Rosales, Sin.",24.8290468,-107.414396,supermarket,shopping-cart,Sinaloa
ChIJ1zLWdxfavIYR-ivNQ7SroRY,Soriana Híper - Tres Rios,3.4,"Boulevard Universitarios, 433 Pt, Desarrollos Tres Rios, 80027 Culiacán Rosales, Sin.",24.8348,-107.3976,supermarket,shopping-cart,Sinaloa
ChIJNfliqOvbvIYRP6MWvIf3kv4,recursos humanos,0,"Blvd. Universitarios OTE, Burócrata, Desarrollo Urbano Tres Ríos, 80027 Culiacán Rosales, Sin.",24.8315783,-107.3904657,supermarket,shopping-cart,Sinaloa
ChIJe4-pLRfavIYRca2kiYK-aYc,Bodega Aurrera,4.4,"Estadio, Blvrd Enrique Sánchez Alonso 2402, Desarrollo Urbano Tres Ríos, 80030 Sinaloa, Sin.",24.8327849,-107.397964,supermarket,shopping-cart,Sinaloa
ChIJD1Vl6rnbvIYRh7uBfXT6SoA,Tienda,0,"Fovissste Diamante, Diamante, 80020 Culiacán, Sinaloa",24.8307251,-107.4137133,supermarket,shopping-cart,Sinaloa
ChIJ1b9FtVHXvIYRyXZ5pqKGWr0,Mini-Super Juarez,5,"Miguel Hidalgo, 80090 Culiacán, Sinaloa",24.807274,-107.3760905,supermarket,shopping-cart,Sinaloa
ChIJNR2-xznXvIYRfssNtrfD2jA,Alimentos frescos Santa maria,5,"boulevaer sinaloa colonia las quintas dolce plaza, Blvrd Sinaloa, Culiacán Rosales, Sin.",24.8127698,-107.3741397,supermarket,shopping-cart,Sinaloa
ChIJD9apSkrXvIYR7h-yOOvKWPI,Tienda Doña Maria,0,"Isacc Newton 320, Melchor Ocampo, 80230 Culiacán Rosales, Sin.",24.7965742,-107.3804479,supermarket,shopping-cart,Sinaloa
ChIJ80pcrE_XvIYRXSkPkEO7qpI,Abarrote Belencita,4.7,"Alba de Acosta y o Durango 1420, Miguel Hidalgo, 80090 Culiacán Rosales, Sin.",24.8034115,-107.3757989,supermarket,shopping-cart,Sinaloa
ChIJHX0DX2nXvIYRN0vdgoHvbyc,Abarrotes Anita,0,"18 de Marzo 1474, 5 de Mayo, 80230 Culiacán Rosales, Sin.",24.796481,-107.3785043,supermarket,shopping-cart,Sinaloa
ChIJFaDzGVPXvIYRiUlMe_86KcQ,Comercial Lizarraga,4.6,"80090, Calle Benito Juarez 981, Las Vegas, Culiacán Rosales, Sin.",24.8085819,-107.3832075,supermarket,shopping-cart,Sinaloa
ChIJFSH_6ovXvIYRm8zCJJQEdX8,Oxxo Xicoténcatl,0,"Blvd. Francisco I. Madero 1940, Las Vegas, 80090 Culiacán Rosales, Sin.",24.8049916,-107.3796341,supermarket,shopping-cart,Sinaloa
ChIJ-UAYdFPXvIYRoGWWjUif41U,IMSS Store,4,"Calle Miguel Hidalgo 994 ote, Las Vegas, 80090 Culiacán Rosales, Sin.",24.809549,-107.3823093,supermarket,shopping-cart,Sinaloa
ChIJG6EwDujXvIYR6eLvNYNpaf4,Calimax Aurora,0,"Av de los Eucaliptos 2757, Vicente Guerrero, 80070 Culiacán Rosales, Sin.",24.8078384,-107.3657963,supermarket,shopping-cart,Sinaloa
ChIJcf6leVnXvIYRrg0-s9Kt98g,Sanchez Camacho Maria Del Pilar,5,"Isla de Guadalupe 1618, Las Quintas, 80060 Culiacán Rosales, Sin.",24.8128331,-107.3698674,supermarket,shopping-cart,Sinaloa
ChIJ24sCK1_XvIYR-4JBTsSCQoQ,Soriana Híper La Campiña,4.2,"Blvrd Dr Mora 1725, La Campiña, 80060 Culiacán Rosales, Sin.",24.8163676,-107.3651064,supermarket,shopping-cart,Sinaloa
ChIJdetuHwPXvIYR7vwBwLvzXFo,Alsuper Plus Las Quintas,5,"Gran Avenida El Dorado SN-C""FAMSA"", Las Quintas, 80060 Culiacán Rosales, Sin.",24.8154305,-107.3685181,supermarket,shopping-cart,Sinaloa
ChIJpbOGDX7XvIYRB-R5x079R-Y,Oxxo Santo Niño,0,"Benito juarez 1696 ote. entre, Esteban Flores, Alejandro Quijano y, Aurora, 80070 Culiacán Rosales, Sin.",24.8055778,-107.370569,supermarket,shopping-cart,Sinaloa
ChIJRehGT3PZvIYRxN3u1_e82Cg,STOP Drive Thru,5,"Blvd, Paseo Niños Heroes #984, Las Quintas, 80060 Culiacán Rosales, Sin.",24.8182303,-107.3802824,supermarket,shopping-cart,Sinaloa
ChIJb6ufZLrXvIYRKZHYmw8VB5o,Super Ley Express Las Vegas,0,"Av Venustiano Carranza 1050, Las Vegas, 80090 Culiacán Rosales, Sin.",24.8076148,-107.3834915,supermarket,shopping-cart,Sinaloa
ChIJlTFaj2jXvIYRKXW7QfrfyrE,Abarrote Garcia García,5,"Fray Andrés Tello 2105, Miguel Hidalgo, 80090 Culiacán Rosales, Sin.",24.8065072,-107.3642332,supermarket,shopping-cart,Sinaloa
ChIJHTWi9U7ZvIYR_RYHBHKdKm0,Abarrotes Fatilu,0,"Calle Josefa Ortiz de Domínguez #1740, La Lima, 80040 Culiacán Rosales, Sin.",24.8251025,-107.3783627,supermarket,shopping-cart,Sinaloa
ChIJryWwvnHbvIYRKyyJNpjQsw8,CATA-MAX,0,"Plaza Simón Bolivar #16 Colonia Fovissste, Chapultepec, 80040 Culiacán Rosales, Sin.",24.8197518,-107.3858824,supermarket,shopping-cart,Sinaloa
ChIJ2Z_juKzQvIYR0Rt1COUdK0A,Camiones Tamazula,1,"General Vicente Guerrero 351A, Primer Cuadro, 80000 Culiacán Rosales, Sin.",24.8091234,-107.3858662,supermarket,shopping-cart,Sinaloa
ChIJqTip6U_RvIYRpc_wtspEZs0,Walmart La Isla,4.5,"Av. Tachichilte Norte #1233, Fracc Musalá Isla Bonita, 80065 Culiacán Rosales, Sin.",24.8251273,-107.3703326,supermarket,shopping-cart,Sinaloa
ChIJk7tdCjC3vIYRvhw7FU5Xp08,Super Centro,5,"Calle Morelos 130- A, Los Alcanfores, 80322 Navolato, Sin.",24.764592,-107.6888672,supermarket,shopping-cart,Sinaloa
ChIJL9S08I23vIYR9mKO_cl6Z0I,Mz Al Dia,0,"Benito Juárez 119, Primer Cuadro, Navolato, Sin.",24.7674689,-107.6976677,supermarket,shopping-cart,Sinaloa
ChIJFUUpN7q3vIYR9si49GLIvpI,Super Ley Expréss Almada,4.8,"Primer Cuadro, Navolato, Sinaloa",24.7675499,-107.7012588,supermarket,shopping-cart,Sinaloa
ChIJ-SLsucK3vIYRA9_SwOUz-2g,Bodega Aurrera,3,"Jorge Almada S/N, Centro, 80320 Navolato, Sin.",24.7659025,-107.6961158,supermarket,shopping-cart,Sinaloa
ChIJ9So-x5K3vIYRKJaMtuPjEJU,Ley Express,4,"Primer Cuadro, 80322 Navolato, Sinaloa",24.7660691,-107.6935854,supermarket,shopping-cart,Sinaloa
ChIJf4yJ05S3vIYRdh630X8tnGg,Bodega Aurrera Navolato,4,"Jesús Almada 323, Manuel Ávila Camacho 2da Etapa, 80370 Navolato, Sin.",24.7602397,-107.6935863,supermarket,shopping-cart,Sinaloa
ChIJdUcCZJG3vIYRz8pahRDOBDA,Ley Primavera,3.9,"Benito Juárez 205, Pueblo Nuevo Núm. 2, 80370 Navolato, Sin.",24.7632121,-107.6980934,supermarket,shopping-cart,Sinaloa
ChIJEQNmhPC3vIYR1X8ZrdBtHyc,Super balbuena,5,"Los Pinos, 80322 Navolato, Sinaloa",24.7599202,-107.6856524,supermarket,shopping-cart,Sinaloa
ChIJ5VigF7W3vIYRwzwF-i7F5bE,MiniSuper 71,4.5,"José María Martínez CTM INFONAVIT, 80322 Navolato, Sinaloa",24.7654181,-107.6856452,supermarket,shopping-cart,Sinaloa
ChIJdbRH7Q-3vIYRt2j1hRErAug,Super Navolato,0,"Almada L-3, Antonio Bonifant, 80327 Navolato, Sin.",24.7647894,-107.7146396,supermarket,shopping-cart,Sinaloa
ChIJ2Xl3OrG3vIYRa3obWc_ZNPk,Abarrotes «El Rente»,5,"Libra, Alfonso G. Calderón, 80327 Navolato, Sin.",24.7625806,-107.7140948,supermarket,shopping-cart,Sinaloa
ChIJ8_W-FjO3vIYR2_M9x8QFhL0,MINISUPER #3AM,0,"Constitución de 1857 235, Amalia Plata, 80324 Navolato, Sin.",24.750105,-107.695211,supermarket,shopping-cart,Sinaloa
ChIJWfBg0Je3vIYRH47x3HP2v_k,Agroyeso Strong,4,"Libramiento Antonio Toledo Corro, Las Vegas, 80324 Navolato, Sin.",24.7558532,-107.7045965,supermarket,shopping-cart,Sinaloa
ChIJzxrSpnG3vIYRL9wJ2QcHPtQ,Empaque LAURITA,4.8,"Tlaxcala, Popular, 80327 Navolato, Sin.",24.7598221,-107.7253597,supermarket,shopping-cart,Sinaloa
ChIJVfJlZZDHvIYRDX4AwO7oKRA,SUPER LEY EXPRESS LA PALMA,3.6,"Defensa Nacional No.425 Sur, Zona Centro, 80349 Gral Ángel Flores, Sin.",24.817367,-107.6547836,supermarket,shopping-cart,Sinaloa
ChIJv81DNpzZvIYRgHT_e6DBq4M,Abarrote y Cremeria Luna,0,"Calle Josefa Ortiz de Domínguez 2396, Agrarista Mexicana, 80014 Culiacán Rosales, Sin.",24.831467,-107.371611,supermarket,shopping-cart,Sinaloa
ChIJSbHaTUXZvIYRGijBBfGhNRQ,Minisuper-Expendio Antonella's,5,"80014, Agrarista Mexicana, Culiacán Rosales, Sin.",24.8316438,-107.3720713,supermarket,shopping-cart,Sinaloa
ChIJW867GfLZvIYRD5vbVzLlzr4,Bodega Aurrera Express Cosmos,4.1,"Cosmos 3446, Rosario Uzarraga, 80014 Culiacán Rosales, Sin.",24.8353167,-107.3742902,supermarket,shopping-cart,Sinaloa
ChIJj_kUOf3XvIYRk1cJJkyHSDY,SUPERMERCADOS VIRREYES SANALONA,4.4,"FCO. I. MADERO #2125 ENTRE ANTONIO NAKAYAMA Y, Fray Andrés Tello, 80090 Culiacán Rosales, Sin.",24.8018777,-107.3623985,supermarket,shopping-cart,Sinaloa
